customer_id,Recency,Frequency,Monetary,RFM_Cluster
899,542,1,145.47,RISK
900,542,1,28.33,RISK
901,235,2,41.92,REGULAR
902,542,1,20.54,RISK
903,542,1,22.77,RISK
904,514,3,45.28,REGULAR
905,317,5,64.64,REGULAR
906,542,1,38.76,RISK
907,542,1,15.36,RISK
908,542,1,0.0,RISK
909,542,1,27.13,RISK
910,39,14,283.41,BIG SPENDER
911,542,1,42.67,RISK
912,475,4,73.06,REGULAR
913,542,1,12.77,RISK
914,542,1,27.94,RISK
915,189,4,82.18,REGULAR
916,542,1,89.24,RISK
917,542,1,8.97,RISK
918,205,3,136.59,REGULAR
919,475,1,68.29,RISK
920,40,9,250.26,BIG SPENDER
921,540,1,24.98,RISK
922,539,1,47.48,RISK
923,110,6,249.24,BIG SPENDER
924,282,2,84.94,REGULAR
925,542,1,0.0,RISK
926,183,3,134.94,REGULAR
927,178,4,327.36,BIG SPENDER
928,429,3,103.36,REGULAR
929,455,3,175.64,REGULAR
930,511,3,74.02,REGULAR
931,26,6,91.33,BIG SPENDER
932,109,2,25.44,BIG SPENDER
933,449,7,392.04,BIG SPENDER
934,380,2,51.02,REGULAR
935,542,1,24.98,RISK
936,542,1,14.99,RISK
937,536,1,16.36,RISK
938,108,4,441.01,BIG SPENDER
939,542,1,14.9,RISK
940,542,1,25.13,RISK
941,120,7,135.27,BIG SPENDER
942,147,3,52.3,BIG SPENDER
943,478,2,34.98,REGULAR
944,542,1,35.99,RISK
945,214,5,93.63,BIG SPENDER
946,152,8,214.99,BIG SPENDER
947,506,2,74.23,REGULAR
948,341,2,75.72,REGULAR
949,542,1,45.69,RISK
950,535,1,68.47,RISK
951,101,4,157.56,BIG SPENDER
952,542,1,31.98,RISK
953,542,1,15.36,RISK
954,542,1,58.66,RISK
955,468,2,97.62,REGULAR
956,542,1,34.69,RISK
957,542,1,68.65,RISK
958,542,1,117.1,RISK
959,540,1,17.9,RISK
960,542,1,27.77,RISK
961,541,1,98.38,RISK
962,26,9,213.93,STARS
963,542,1,75.81,RISK
964,542,1,14.37,RISK
965,39,8,106.5,BIG SPENDER
966,542,1,21.75,RISK
967,498,1,33.35,RISK
968,134,6,67.15,BIG SPENDER
969,542,1,14.96,RISK
970,528,2,32.98,REGULAR
971,339,2,26.74,REGULAR
972,542,1,29.33,RISK
973,542,1,46.99,RISK
974,542,1,18.36,RISK
975,541,1,95.73,RISK
976,542,1,13.97,RISK
977,542,1,28.99,RISK
978,437,2,25.39,REGULAR
979,96,6,399.59,BIG SPENDER
980,19,8,493.23,STARS
981,101,2,308.38,BIG SPENDER
982,541,1,48.5,RISK
983,541,1,137.11,RISK
984,541,1,44.69,RISK
985,199,3,176.18,REGULAR
986,541,1,77.25,RISK
987,491,2,41.9,REGULAR
988,292,5,246.7,BIG SPENDER
989,541,1,14.96,RISK
990,538,2,51.31,REGULAR
991,33,3,121.82,BIG SPENDER
992,196,6,284.89,BIG SPENDER
993,204,3,54.24,REGULAR
994,211,2,42.43,REGULAR
995,472,2,35.31,REGULAR
996,541,1,79.55,RISK
997,262,8,256.25,BIG SPENDER
998,74,5,279.87,BIG SPENDER
999,61,4,102.15,BIG SPENDER
1000,526,1,8.99,RISK
1001,408,3,73.03,REGULAR
1002,54,3,44.22,BIG SPENDER
1003,541,1,44.75,RISK
1004,149,3,257.88,BIG SPENDER
1005,541,1,31.32,RISK
1006,541,1,14.37,RISK
1007,517,2,46.95,REGULAR
1008,409,3,86.38,REGULAR
1009,496,2,40.6,REGULAR
1010,541,1,21.74,RISK
1011,540,1,54.67,RISK
1012,423,4,74.62,REGULAR
1013,541,1,38.99,RISK
1014,541,1,96.36,RISK
1015,541,1,19.7,RISK
1016,263,2,24.76,REGULAR
1017,541,1,9.97,RISK
1018,53,8,224.9,BIG SPENDER
1019,531,2,51.75,REGULAR
1020,541,1,29.73,RISK
1021,345,2,73.44,REGULAR
1022,541,1,14.7,RISK
1023,541,1,24.98,RISK
1024,541,1,62.25,RISK
1025,14,5,113.32,BIG SPENDER
1026,374,3,154.18,REGULAR
1027,371,2,28.14,REGULAR
1028,541,1,14.48,RISK
1029,450,3,243.61,REGULAR
1030,415,5,204.93,REGULAR
1031,541,1,31.32,RISK
1032,60,9,357.96,BIG SPENDER
1033,541,1,55.88,RISK
1034,541,1,33.96,RISK
1035,489,2,108.93,REGULAR
1036,541,1,12.77,RISK
1037,28,3,215.17,BIG SPENDER
1038,541,1,283.97,RISK
1039,263,4,74.34,REGULAR
1040,541,1,15.99,RISK
1041,136,2,93.91,BIG SPENDER
1042,497,1,42.7,RISK
1043,541,1,75.82,RISK
1044,541,1,11.77,RISK
1045,30,5,149.13,BIG SPENDER
1046,434,4,178.27,REGULAR
1047,539,1,32.31,RISK
1048,489,2,71.62,REGULAR
1049,541,1,14.37,RISK
1050,541,1,21.76,RISK
1051,541,1,13.97,RISK
1052,541,1,11.77,RISK
1053,121,3,108.0,BIG SPENDER
1054,541,1,25.74,RISK
1055,541,1,33.4,RISK
1056,447,3,108.14,REGULAR
1057,496,3,93.18,REGULAR
1058,541,1,31.52,RISK
1059,541,1,155.37,RISK
1060,541,1,29.92,RISK
1061,541,1,11.77,RISK
1062,541,1,14.96,RISK
1063,397,2,52.48,REGULAR
1064,541,1,45.31,RISK
1065,479,2,63.54,REGULAR
1066,198,3,132.03,REGULAR
1067,541,1,71.45,RISK
1068,83,8,151.9,BIG SPENDER
1069,420,3,65.06,REGULAR
1070,541,1,14.37,RISK
1071,19,4,226.71,BIG SPENDER
1072,541,1,14.37,RISK
1073,541,1,26.99,RISK
1074,541,1,68.84,RISK
1075,7,4,63.83,STARS
1076,317,3,176.4,REGULAR
1077,9,49,3324.49,STARS
1078,34,3,45.84,BIG SPENDER
1079,541,1,66.0,RISK
1080,541,1,14.99,RISK
1081,541,1,29.98,RISK
1082,89,2,79.73,BIG SPENDER
1083,3,11,322.23,STARS
1084,36,4,185.1,BIG SPENDER
1085,65,13,295.03,BIG SPENDER
1086,205,4,83.29,REGULAR
1087,40,6,183.82,BIG SPENDER
1088,541,1,47.07,RISK
1089,279,4,110.47,REGULAR
1090,541,1,17.56,RISK
1091,461,2,103.61,REGULAR
1092,5,10,290.18,STARS
1093,541,1,24.99,RISK
1094,17,10,183.23,STARS
1095,531,2,21.75,REGULAR
1096,541,1,13.97,RISK
1097,541,1,155.24,RISK
1098,541,1,11.77,RISK
1099,13,12,301.3,STARS
1100,365,4,71.09,REGULAR
1101,541,1,0.0,RISK
1102,540,1,51.88,RISK
1103,541,1,41.1,RISK
1104,71,2,62.69,BIG SPENDER
1105,541,2,40.67,REGULAR
1106,541,1,14.37,RISK
1107,373,3,56.46,REGULAR
1108,116,18,190.81,BIG SPENDER
1109,541,1,13.97,RISK
1110,541,1,75.45,RISK
1111,125,4,93.0,BIG SPENDER
1112,541,1,11.77,RISK
1113,541,1,33.99,RISK
1114,184,2,48.97,REGULAR
1115,540,1,19.99,RISK
1116,541,1,14.37,RISK
1117,519,1,14.96,RISK
1118,541,1,9.77,RISK
1119,423,2,23.54,REGULAR
1120,127,4,56.71,BIG SPENDER
1121,162,4,138.46,BIG SPENDER
1122,321,2,81.77,REGULAR
1123,541,1,19.96,RISK
1124,541,1,26.13,RISK
1125,460,2,28.14,REGULAR
1126,540,1,64.28,RISK
1127,541,1,14.37,RISK
1128,541,1,13.99,RISK
1129,541,1,13.97,RISK
1130,541,1,14.99,RISK
1131,541,1,71.63,RISK
1132,66,4,79.38,BIG SPENDER
1133,32,7,126.87,BIG SPENDER
1134,541,1,42.98,RISK
1135,540,1,32.95,RISK
1136,541,1,11.77,RISK
1137,59,4,169.03,BIG SPENDER
1138,541,1,16.0,RISK
1139,417,3,35.91,REGULAR
1140,541,1,13.97,RISK
1141,541,1,16.7,RISK
1142,492,1,29.9,RISK
1143,497,2,32.71,REGULAR
1144,500,1,43.11,RISK
1145,541,1,19.96,RISK
1146,541,1,28.14,RISK
1147,541,1,26.73,RISK
1148,91,8,98.77,BIG SPENDER
1149,540,2,34.56,REGULAR
1150,541,1,37.97,RISK
1151,541,1,96.41,RISK
1152,293,4,52.53,REGULAR
1153,107,2,161.76,BIG SPENDER
1154,526,2,20.15,REGULAR
1155,143,2,148.97,BIG SPENDER
1156,305,4,76.61,REGULAR
1157,284,5,164.03,BIG SPENDER
1158,308,2,94.93,REGULAR
1159,507,1,15.9,RISK
1160,509,3,382.23,REGULAR
1161,100,11,1244.34,BIG SPENDER
1162,509,1,15.76,RISK
1163,541,1,17.9,RISK
1164,515,2,86.2,REGULAR
1165,541,1,9.98,RISK
1166,541,1,109.9,RISK
1167,73,8,415.29,BIG SPENDER
1168,541,1,41.5,RISK
1169,493,1,13.97,RISK
1170,40,11,450.1,BIG SPENDER
1171,30,13,468.04,STARS
1172,541,1,14.99,RISK
1173,541,1,28.19,RISK
1174,541,1,34.9,RISK
1175,540,1,53.08,RISK
1176,2,15,462.94,STARS
1177,541,1,77.07,RISK
1178,541,1,14.79,RISK
1179,541,1,15.36,RISK
1180,224,2,59.44,REGULAR
1181,541,1,12.97,RISK
1182,541,1,22.53,RISK
1183,11,8,371.08,STARS
1184,496,3,43.73,REGULAR
1185,230,5,367.82,BIG SPENDER
1186,541,1,0.0,RISK
1187,541,1,11.99,RISK
1188,541,1,43.09,RISK
1189,529,1,16.3,RISK
1190,57,5,171.06,BIG SPENDER
1191,541,1,45.29,RISK
1192,135,3,92.7,BIG SPENDER
1193,541,1,23.99,RISK
1194,541,1,21.99,RISK
1195,23,17,746.04,STARS
1196,164,4,130.72,BIG SPENDER
1197,541,1,28.93,RISK
1198,526,2,41.91,REGULAR
1199,541,1,26.73,RISK
1200,540,1,40.69,RISK
1201,9,2,127.94,BIG SPENDER
1202,541,1,11.99,RISK
1203,355,2,60.05,REGULAR
1204,389,4,277.83,REGULAR
1205,321,6,403.25,BIG SPENDER
1206,541,1,14.37,RISK
1207,487,1,14.37,RISK
1208,66,5,80.88,BIG SPENDER
1209,541,1,31.51,RISK
1210,541,1,25.74,RISK
1211,541,1,9.97,RISK
1212,240,9,286.32,BIG SPENDER
1213,206,2,95.97,REGULAR
1214,514,2,37.74,REGULAR
1215,541,1,72.64,RISK
1216,541,1,11.99,RISK
1217,461,2,55.93,REGULAR
1218,541,1,15.36,RISK
1219,541,1,26.34,RISK
1220,541,1,12.77,RISK
1221,150,5,198.94,BIG SPENDER
1222,541,1,20.99,RISK
1223,541,1,56.51,RISK
1224,535,1,63.11,RISK
1225,541,1,0.0,RISK
1226,133,7,80.53,BIG SPENDER
1227,266,2,38.03,REGULAR
1228,233,7,141.91,BIG SPENDER
1229,131,10,347.61,BIG SPENDER
1230,541,1,56.5,RISK
1231,541,1,25.74,RISK
1232,296,8,298.46,BIG SPENDER
1233,541,1,29.92,RISK
1234,541,1,24.77,RISK
1235,541,1,14.9,RISK
1236,162,4,123.71,BIG SPENDER
1237,26,4,48.72,BIG SPENDER
1238,541,1,44.37,RISK
1239,541,1,38.39,RISK
1240,541,1,36.36,RISK
1241,153,5,132.57,BIG SPENDER
1242,540,1,15.36,RISK
1243,435,2,69.67,REGULAR
1244,226,2,65.3,REGULAR
1245,541,1,9.77,RISK
1246,530,2,24.98,REGULAR
1247,1,6,243.45,STARS
1248,90,5,389.84,BIG SPENDER
1249,394,3,166.3,REGULAR
1250,86,4,187.07,BIG SPENDER
1251,56,8,202.05,BIG SPENDER
1252,374,2,43.21,REGULAR
1253,541,1,28.74,RISK
1254,148,5,86.22,BIG SPENDER
1255,541,1,64.84,RISK
1256,541,1,14.37,RISK
1257,154,4,112.71,BIG SPENDER
1258,36,12,958.29,STARS
1259,451,2,66.93,REGULAR
1260,7,4,89.63,STARS
1261,540,1,39.98,RISK
1262,540,1,65.85,RISK
1263,112,2,88.4,BIG SPENDER
1264,540,1,28.74,RISK
1265,540,1,34.74,RISK
1266,540,1,34.47,RISK
1267,540,1,13.97,RISK
1268,228,3,78.08,REGULAR
1269,540,1,14.96,RISK
1270,483,3,110.63,REGULAR
1271,540,1,23.95,RISK
1272,540,1,55.23,RISK
1273,330,2,39.29,REGULAR
1274,540,1,59.13,RISK
1275,540,1,14.37,RISK
1276,539,2,47.66,REGULAR
1277,334,2,41.5,REGULAR
1278,540,1,29.33,RISK
1279,540,1,39.0,RISK
1280,540,1,22.7,RISK
1281,534,1,12.97,RISK
1282,540,1,283.97,RISK
1283,371,2,172.01,REGULAR
1284,31,9,272.31,STARS
1285,540,1,116.73,RISK
1286,540,1,50.27,RISK
1287,540,1,53.05,RISK
1288,540,1,81.26,RISK
1289,232,2,86.61,REGULAR
1290,191,3,62.46,REGULAR
1291,497,2,104.6,REGULAR
1292,99,6,122.5,BIG SPENDER
1293,62,3,114.82,BIG SPENDER
1294,138,6,327.44,BIG SPENDER
1295,505,1,90.56,RISK
1296,95,3,83.44,BIG SPENDER
1297,505,2,112.04,REGULAR
1298,508,3,115.59,REGULAR
1299,540,1,30.0,RISK
1300,540,1,45.29,RISK
1301,191,2,69.42,REGULAR
1302,540,1,125.82,RISK
1303,540,1,13.97,RISK
1304,540,1,26.14,RISK
1305,538,1,18.99,RISK
1306,540,1,38.5,RISK
1307,540,1,13.97,RISK
1308,540,1,26.14,RISK
1309,187,3,152.38,REGULAR
1310,198,5,208.99,BIG SPENDER
1311,540,1,69.22,RISK
1312,539,1,105.57,RISK
1313,28,4,139.79,BIG SPENDER
1314,28,14,388.7,STARS
1315,540,1,63.69,RISK
1316,60,7,151.33,BIG SPENDER
1317,540,1,32.98,RISK
1318,540,1,33.99,RISK
1319,540,1,27.94,RISK
1320,540,1,45.33,RISK
1321,540,1,52.27,RISK
1322,538,2,66.22,REGULAR
1323,324,4,135.3,REGULAR
1324,540,1,14.79,RISK
1325,540,1,87.4,RISK
1326,540,1,12.49,RISK
1327,469,5,144.86,REGULAR
1328,540,1,34.94,RISK
1329,106,4,101.18,BIG SPENDER
1330,343,4,119.93,REGULAR
1331,540,1,11.77,RISK
1332,468,3,163.85,REGULAR
1333,234,2,71.97,REGULAR
1334,540,1,14.37,RISK
1335,540,1,25.99,RISK
1336,540,1,51.47,RISK
1337,540,1,14.37,RISK
1338,540,1,12.97,RISK
1339,439,2,26.73,REGULAR
1340,540,1,9.98,RISK
1341,20,3,74.67,BIG SPENDER
1342,197,7,232.72,BIG SPENDER
1343,26,3,35.52,BIG SPENDER
1344,68,9,187.76,BIG SPENDER
1345,540,1,39.5,RISK
1346,165,2,35.73,BIG SPENDER
1347,540,1,25.14,RISK
1348,536,2,116.39,REGULAR
1349,14,13,313.22,STARS
1350,540,1,156.0,RISK
1351,540,1,9.99,RISK
1352,540,1,67.84,RISK
1353,540,1,26.94,RISK
1354,407,2,471.1,REGULAR
1355,540,1,13.77,RISK
1356,57,6,161.92,BIG SPENDER
1357,334,5,194.58,BIG SPENDER
1358,242,3,82.48,REGULAR
1359,518,1,8.97,RISK
1360,540,1,39.51,RISK
1361,540,1,27.96,RISK
1362,290,5,75.28,REGULAR
1363,540,1,27.99,RISK
1364,540,1,14.37,RISK
1365,540,1,11.77,RISK
1366,540,1,32.76,RISK
1367,540,1,40.53,RISK
1368,540,1,13.97,RISK
1369,540,1,14.96,RISK
1370,18,6,176.47,BIG SPENDER
1371,540,1,33.33,RISK
1372,540,1,106.99,RISK
1373,534,2,87.85,REGULAR
1374,456,2,65.07,REGULAR
1375,88,3,29.24,BIG SPENDER
1376,214,2,55.94,REGULAR
1377,371,2,39.36,REGULAR
1378,540,1,13.97,RISK
1379,540,1,12.49,RISK
1380,540,1,29.33,RISK
1381,540,1,0.0,RISK
1382,128,2,45.65,BIG SPENDER
1383,540,1,13.99,RISK
1384,540,1,11.77,RISK
1385,40,13,938.45,STARS
1386,213,3,44.82,REGULAR
1387,540,1,12.99,RISK
1388,540,1,41.94,RISK
1389,540,1,13.97,RISK
1390,425,2,61.0,REGULAR
1391,355,2,58.25,REGULAR
1392,540,1,24.99,RISK
1393,35,4,110.01,BIG SPENDER
1394,540,1,209.96,RISK
1395,540,1,8.77,RISK
1396,4,21,747.25,STARS
1397,540,1,52.93,RISK
1398,177,2,36.98,REGULAR
1399,474,3,153.64,REGULAR
1400,46,7,364.32,BIG SPENDER
1401,540,1,0.0,RISK
1402,537,1,166.3,RISK
1403,540,1,44.88,RISK
1404,492,2,38.5,REGULAR
1405,540,1,11.77,RISK
1406,129,2,189.38,BIG SPENDER
1407,317,2,177.23,REGULAR
1408,540,1,27.77,RISK
1409,159,3,34.32,BIG SPENDER
1410,28,6,433.19,STARS
1411,114,5,122.39,BIG SPENDER
1412,67,5,1615.72,BIG SPENDER
1413,272,3,137.17,REGULAR
1414,109,10,535.06,BIG SPENDER
1415,368,2,106.16,REGULAR
1416,83,6,176.86,BIG SPENDER
1417,199,4,471.44,BIG SPENDER
1418,357,3,49.28,REGULAR
1419,540,1,18.99,RISK
1420,540,1,11.77,RISK
1421,93,2,33.95,BIG SPENDER
1422,540,1,18.74,RISK
1423,184,2,20.96,REGULAR
1424,540,1,61.48,RISK
1425,497,1,17.3,RISK
1426,540,1,14.96,RISK
1427,145,3,142.18,BIG SPENDER
1428,540,1,8.79,RISK
1429,540,1,13.97,RISK
1430,514,2,129.41,REGULAR
1431,540,1,14.37,RISK
1432,540,1,32.98,RISK
1433,540,1,9.98,RISK
1434,540,1,28.93,RISK
1435,13,3,127.05,BIG SPENDER
1436,540,1,31.52,RISK
1437,491,2,22.54,REGULAR
1438,540,1,24.99,RISK
1439,235,3,43.31,REGULAR
1440,540,1,13.97,RISK
1441,540,1,9.77,RISK
1442,540,1,36.51,RISK
1443,540,1,33.56,RISK
1444,103,3,315.66,BIG SPENDER
1445,55,11,232.45,BIG SPENDER
1446,540,1,19.77,RISK
1447,34,5,161.29,BIG SPENDER
1448,34,3,71.47,BIG SPENDER
1449,260,2,59.43,REGULAR
1450,23,7,265.45,STARS
1451,540,1,13.77,RISK
1452,540,1,30.73,RISK
1453,540,1,14.96,RISK
1454,540,1,15.36,RISK
1455,540,1,16.7,RISK
1456,526,2,73.23,REGULAR
1457,536,1,12.49,RISK
1458,216,2,43.98,REGULAR
1459,531,1,60.31,RISK
1460,40,8,340.64,BIG SPENDER
1461,540,1,29.73,RISK
1462,540,1,43.35,RISK
1463,539,1,28.37,RISK
1464,206,2,54.62,REGULAR
1465,540,1,15.36,RISK
1466,540,1,28.93,RISK
1467,540,1,27.45,RISK
1468,16,11,362.23,STARS
1469,540,1,14.37,RISK
1470,56,10,166.54,BIG SPENDER
1471,391,9,359.18,BIG SPENDER
1472,540,1,15.36,RISK
1473,224,6,200.29,BIG SPENDER
1474,15,3,132.61,BIG SPENDER
1475,481,3,102.57,REGULAR
1476,532,1,15.36,RISK
1477,337,4,81.59,REGULAR
1478,537,2,25.74,REGULAR
1479,540,1,5.78,RISK
1480,519,2,29.73,REGULAR
1481,540,1,23.99,RISK
1482,540,1,50.27,RISK
1483,540,1,163.52,RISK
1484,528,2,66.65,REGULAR
1485,352,3,225.56,REGULAR
1486,540,1,24.14,RISK
1487,540,1,36.31,RISK
1488,79,4,417.24,BIG SPENDER
1489,148,4,45.99,REGULAR
1490,157,3,193.88,BIG SPENDER
1491,540,1,5.99,RISK
1492,540,1,13.77,RISK
1493,480,3,91.68,REGULAR
1494,17,11,386.47,STARS
1495,540,1,14.37,RISK
1496,159,3,106.22,REGULAR
1497,540,1,14.77,RISK
1498,540,1,32.78,RISK
1499,448,2,175.38,REGULAR
1500,261,3,56.72,REGULAR
1501,3,6,93.38,STARS
1502,531,2,27.94,REGULAR
1503,540,1,14.37,RISK
1504,540,1,24.99,RISK
1505,540,1,33.76,RISK
1506,200,4,126.07,REGULAR
1507,540,1,11.77,RISK
1508,540,1,13.97,RISK
1509,98,5,166.03,BIG SPENDER
1510,5,16,482.21,STARS
1511,540,1,25.94,RISK
1512,540,1,12.49,RISK
1513,540,1,9.99,RISK
1514,60,7,106.31,BIG SPENDER
1515,540,1,30.53,RISK
1516,11,2,20.77,BIG SPENDER
1517,540,1,27.76,RISK
1518,540,1,14.96,RISK
1519,301,3,101.58,REGULAR
1520,540,1,66.46,RISK
1521,475,3,75.66,REGULAR
1522,416,3,119.47,REGULAR
1523,31,19,654.98,STARS
1524,540,1,26.3,RISK
1525,124,3,73.82,BIG SPENDER
1526,540,1,38.98,RISK
1527,540,1,38.6,RISK
1528,137,3,55.19,BIG SPENDER
1529,540,1,15.96,RISK
1530,327,2,232.48,REGULAR
1531,539,1,20.99,RISK
1532,276,2,64.47,REGULAR
1533,36,10,339.46,BIG SPENDER
1534,515,2,38.98,REGULAR
1535,522,1,14.37,RISK
1536,510,1,5.78,RISK
1537,508,2,24.74,REGULAR
1538,539,1,14.79,RISK
1539,539,1,12.97,RISK
1540,539,1,10.77,RISK
1541,539,1,26.74,RISK
1542,207,2,61.99,REGULAR
1543,539,1,26.78,RISK
1544,486,5,61.27,REGULAR
1545,521,2,41.7,REGULAR
1546,539,1,9.97,RISK
1547,539,1,45.98,RISK
1548,507,2,43.89,REGULAR
1549,392,4,68.38,REGULAR
1550,236,4,209.65,REGULAR
1551,16,6,411.89,STARS
1552,539,1,11.77,RISK
1553,539,1,41.98,RISK
1554,539,1,38.33,RISK
1555,342,2,69.45,REGULAR
1556,0,4,158.97,STARS
1557,538,2,130.47,REGULAR
1558,539,1,22.74,RISK
1559,507,1,26.14,RISK
1560,357,4,70.84,REGULAR
1561,232,2,116.81,REGULAR
1562,503,2,47.89,REGULAR
1563,197,22,607.63,BIG SPENDER
1564,264,5,137.7,REGULAR
1565,539,1,12.49,RISK
1566,339,5,445.91,BIG SPENDER
1567,539,1,13.97,RISK
1568,371,2,99.65,REGULAR
1569,539,1,29.33,RISK
1570,539,1,35.8,RISK
1571,539,1,16.7,RISK
1572,290,9,508.81,BIG SPENDER
1573,51,4,208.42,BIG SPENDER
1574,463,2,58.89,REGULAR
1575,507,1,28.99,RISK
1576,539,1,27.94,RISK
1577,150,2,88.82,BIG SPENDER
1578,539,1,14.79,RISK
1579,538,2,39.98,REGULAR
1580,3,11,234.43,STARS
1581,272,5,131.33,REGULAR
1582,18,4,137.25,BIG SPENDER
1583,21,8,97.97,STARS
1584,78,5,342.19,BIG SPENDER
1585,36,2,24.76,BIG SPENDER
1586,342,5,332.88,BIG SPENDER
1587,456,2,42.31,REGULAR
1588,395,3,73.86,REGULAR
1589,300,7,153.05,BIG SPENDER
1590,109,11,1327.23,BIG SPENDER
1591,539,1,25.14,RISK
1592,539,1,14.99,RISK
1593,0,18,705.86,STARS
1594,30,9,386.45,STARS
1595,539,1,28.34,RISK
1596,139,4,132.6,BIG SPENDER
1597,330,3,68.04,REGULAR
1598,109,6,243.23,BIG SPENDER
1599,539,1,30.32,RISK
1600,236,3,121.09,REGULAR
1601,29,4,123.2,BIG SPENDER
1602,276,4,56.98,REGULAR
1603,89,5,176.05,BIG SPENDER
1604,539,1,15.99,RISK
1605,487,3,91.93,REGULAR
1606,16,15,357.39,STARS
1607,28,6,310.14,STARS
1608,539,1,19.99,RISK
1609,62,8,142.62,BIG SPENDER
1610,147,17,458.16,BIG SPENDER
1611,535,1,11.77,RISK
1612,537,2,30.55,REGULAR
1613,150,2,45.52,BIG SPENDER
1614,536,1,29.99,RISK
1615,539,1,19.99,RISK
1616,117,5,79.31,BIG SPENDER
1617,539,1,65.33,RISK
1618,539,1,12.97,RISK
1619,539,1,26.99,RISK
1620,539,1,30.72,RISK
1621,539,1,14.79,RISK
1622,539,1,55.05,RISK
1623,56,7,362.85,BIG SPENDER
1624,532,2,45.63,REGULAR
1625,539,1,17.99,RISK
1626,167,4,374.86,BIG SPENDER
1627,524,2,41.1,REGULAR
1628,539,1,29.13,RISK
1629,428,5,65.66,REGULAR
1630,488,2,117.02,REGULAR
1631,429,2,35.31,REGULAR
1632,118,5,160.08,BIG SPENDER
1633,166,12,578.84,BIG SPENDER
1634,539,1,15.36,RISK
1635,56,6,135.27,BIG SPENDER
1636,539,1,26.99,RISK
1637,234,2,39.8,REGULAR
1638,32,5,134.26,BIG SPENDER
1639,535,2,51.3,REGULAR
1640,539,1,79.99,RISK
1641,503,2,57.36,REGULAR
1642,259,8,137.18,BIG SPENDER
1643,539,2,89.98,REGULAR
1644,117,5,144.7,BIG SPENDER
1645,126,2,63.46,BIG SPENDER
1646,278,4,103.6,REGULAR
1647,146,8,274.83,BIG SPENDER
1648,539,1,31.0,RISK
1649,212,5,136.88,BIG SPENDER
1650,539,1,99.99,RISK
1651,538,1,98.42,RISK
1652,539,1,13.97,RISK
1653,539,1,50.97,RISK
1654,220,4,273.59,BIG SPENDER
1655,339,3,57.05,REGULAR
1656,59,10,226.64,BIG SPENDER
1657,510,2,87.67,REGULAR
1658,188,2,95.1,REGULAR
1659,525,3,113.58,REGULAR
1660,539,1,17.9,RISK
1661,21,13,446.88,STARS
1662,539,1,41.99,RISK
1663,289,3,52.91,REGULAR
1664,539,1,70.42,RISK
1665,536,1,13.77,RISK
1666,445,3,49.34,REGULAR
1667,539,1,4.79,RISK
1668,201,7,148.41,BIG SPENDER
1669,109,21,536.04,BIG SPENDER
1670,539,1,34.98,RISK
1671,539,1,14.37,RISK
1672,13,7,214.43,STARS
1673,90,4,149.08,BIG SPENDER
1674,539,1,13.97,RISK
1675,71,7,160.9,BIG SPENDER
1676,531,3,51.47,REGULAR
1677,442,3,76.2,REGULAR
1678,539,1,19.99,RISK
1679,351,5,80.64,REGULAR
1680,539,1,39.37,RISK
1681,539,1,29.99,RISK
1682,528,3,82.59,REGULAR
1683,539,1,21.77,RISK
1684,15,12,332.6,STARS
1685,538,1,12.49,RISK
1686,63,7,154.1,BIG SPENDER
1687,74,5,211.79,BIG SPENDER
1688,539,1,25.99,RISK
1689,20,13,904.76,STARS
1690,13,22,515.7,STARS
1691,524,2,171.65,REGULAR
1692,505,2,136.83,REGULAR
1693,539,1,12.49,RISK
1694,539,1,89.77,RISK
1695,28,12,381.96,STARS
1696,218,7,196.07,BIG SPENDER
1697,281,5,159.39,BIG SPENDER
1698,526,1,9.97,RISK
1699,210,4,302.7,BIG SPENDER
1700,115,2,71.32,BIG SPENDER
1701,474,2,116.97,REGULAR
1702,539,1,30.32,RISK
1703,158,2,86.37,BIG SPENDER
1704,507,3,79.7,REGULAR
1705,292,5,111.54,REGULAR
1706,62,2,26.84,BIG SPENDER
1707,17,7,97.35,BIG SPENDER
1708,539,1,28.53,RISK
1709,539,1,21.37,RISK
1710,384,3,59.05,REGULAR
1711,23,11,447.95,STARS
1712,539,1,30.97,RISK
1713,212,5,176.1,BIG SPENDER
1714,498,2,58.89,REGULAR
1715,539,1,9.97,RISK
1716,72,9,120.18,BIG SPENDER
1717,539,1,11.77,RISK
1718,539,1,17.54,RISK
1719,202,13,642.44,BIG SPENDER
1720,213,2,95.11,REGULAR
1721,539,1,23.54,RISK
1722,0,52,1182.27,STARS
1723,539,1,11.77,RISK
1724,207,6,257.65,BIG SPENDER
1725,77,2,33.92,BIG SPENDER
1726,12,19,683.79,STARS
1727,527,1,35.31,RISK
1728,222,4,147.27,REGULAR
1729,539,1,44.97,RISK
1730,539,1,20.97,RISK
1731,539,1,18.76,RISK
1732,176,6,274.86,BIG SPENDER
1733,539,1,11.77,RISK
1734,539,1,10.77,RISK
1735,537,1,24.98,RISK
1736,74,3,77.08,BIG SPENDER
1737,539,1,46.37,RISK
1738,219,9,267.57,BIG SPENDER
1739,519,2,32.06,REGULAR
1740,521,1,13.97,RISK
1741,34,16,432.6,STARS
1742,539,1,30.92,RISK
1743,539,1,44.98,RISK
1744,539,1,28.13,RISK
1745,60,11,1004.86,BIG SPENDER
1746,500,1,15.36,RISK
1747,539,1,57.16,RISK
1748,539,2,29.33,REGULAR
1749,539,1,9.99,RISK
